timestamp,epoch_time,open,high,low,close,volume
2025-10-03 06:20:00,1759472400.0,1880.4,1880.4,1880.3,1880.4,3280.0
2025-10-03 06:21:00,1759472460.0,1880.4,1880.4,1879.9,1880.1,10332.0
2025-10-03 06:22:00,1759472520.0,1880.1,1880.1,1880.0,1880.1,2939.0
2025-10-03 06:23:00,1759472580.0,1880.1,1880.1,1880.0,1880.1,5517.0
2025-10-03 06:24:00,1759472640.0,1880.1,1880.5,1880.0,1880.5,8499.0
2025-10-03 06:25:00,1759472700.0,1880.5,1880.5,1880.4,1880.5,6023.0
2025-10-03 06:26:00,1759472760.0,1880.5,1880.5,1880.4,1880.5,6607.0
2025-10-03 06:27:00,1759472820.0,1880.5,1880.5,1880.4,1880.5,4329.0
2025-10-03 06:28:00,1759472880.0,1880.4,1880.5,1880.4,1880.5,6455.0
2025-10-03 06:29:00,1759472940.0,1880.5,1880.5,1880.4,1880.5,5313.0
2025-10-03 06:30:00,1759473000.0,1880.5,1880.5,1880.4,1880.5,4144.0
2025-10-03 06:31:00,1759473060.0,1880.5,1880.5,1880.4,1880.5,7946.0
2025-10-03 06:32:00,1759473120.0,1880.5,1881.8,1880.4,1881.8,10732.0
2025-10-03 06:33:00,1759473180.0,1881.8,1884.0,1881.7,1884.0,8314.0
2025-10-03 06:34:00,1759473240.0,1883.9,1884.9,1883.9,1884.9,14704.0
2025-10-03 06:35:00,1759473300.0,1885.0,1885.0,1883.8,1885.0,5716.0
2025-10-03 06:36:00,1759473360.0,1884.9,1886.7,1884.8,1886.6,11848.0
2025-10-03 06:37:00,1759473420.0,1885.8,1887.5,1885.8,1887.3,13623.0
2025-10-03 06:38:00,1759473480.0,1887.6,1887.9,1887.3,1887.4,8521.0
2025-10-03 06:39:00,1759473540.0,1887.5,1889.0,1887.5,1888.7,9160.0
2025-10-03 06:40:00,1759473600.0,1889.0,1889.0,1885.5,1885.7,15269.0
2025-10-03 06:41:00,1759473660.0,1885.9,1887.3,1885.7,1887.1,5943.0
2025-10-03 06:42:00,1759473720.0,1887.2,1887.3,1887.1,1887.2,4775.0
2025-10-03 06:43:00,1759473780.0,1887.3,1889.4,1887.2,1887.3,22441.0
2025-10-03 06:44:00,1759473840.0,1887.2,1888.0,1886.9,1888.0,6461.0
2025-10-03 06:45:00,1759473900.0,1888.0,1888.0,1885.8,1885.9,6389.0
2025-10-03 06:46:00,1759473960.0,1885.9,1885.9,1885.1,1885.5,5404.0
2025-10-03 06:47:00,1759474020.0,1885.1,1885.4,1884.7,1884.8,18029.0
2025-10-03 06:48:00,1759474080.0,1884.8,1884.8,1884.4,1884.4,3824.0
2025-10-03 06:49:00,1759474140.0,1884.4,1884.5,1884.4,1884.4,4183.0
2025-10-03 06:50:00,1759474200.0,1884.5,1884.7,1884.4,1884.7,3237.0
2025-10-03 06:51:00,1759474260.0,1884.7,1885.2,1884.6,1884.8,8248.0
2025-10-03 06:52:00,1759474320.0,1884.7,1885.1,1884.0,1884.6,6847.0
2025-10-03 06:53:00,1759474380.0,1884.6,1884.9,1883.5,1884.3,5916.0
2025-10-03 06:54:00,1759474440.0,1884.3,1884.6,1884.2,1884.6,3924.0
2025-10-03 06:55:00,1759474500.0,1884.5,1884.7,1883.4,1883.6,6120.0
2025-10-03 06:56:00,1759474560.0,1884.3,1885.7,1883.6,1885.3,6112.0
2025-10-03 06:57:00,1759474620.0,1885.5,1886.1,1884.0,1884.7,12056.0
2025-10-03 06:58:00,1759474680.0,1884.6,1885.9,1884.5,1885.5,4994.0
2025-10-03 06:59:00,1759474740.0,1885.5,1885.5,1882.9,1882.9,8133.0
2025-10-03 07:00:00,1759474800.0,1883.5,1883.8,1882.9,1883.7,4524.0
2025-10-03 07:01:00,1759474860.0,1884.0,1884.4,1884.0,1884.3,3249.0
2025-10-03 07:02:00,1759474920.0,1884.2,1884.4,1883.7,1884.0,9028.0
2025-10-03 07:03:00,1759474980.0,1884.0,1884.0,1883.4,1883.6,6391.0
2025-10-03 07:04:00,1759475040.0,1883.7,1883.8,1883.0,1883.2,5120.0
2025-10-03 07:05:00,1759475100.0,1883.1,1884.7,1882.5,1883.3,14037.0
2025-10-03 07:06:00,1759475160.0,1883.6,1884.3,1883.1,1883.4,7402.0
2025-10-03 07:07:00,1759475220.0,1883.3,1883.4,1883.3,1883.3,3158.0
2025-10-03 07:08:00,1759475280.0,1883.4,1886.0,1883.3,1886.0,21795.0
2025-10-03 07:09:00,1759475340.0,1886.0,1886.8,1884.0,1884.2,8297.0
2025-10-03 07:10:00,1759475400.0,1884.2,1884.2,1884.0,1884.1,16007.0
2025-10-03 07:11:00,1759475460.0,1884.1,1884.1,1880.4,1880.5,13155.0
2025-10-03 07:12:00,1759475520.0,1880.4,1881.8,1880.4,1881.3,5200.0
2025-10-03 07:13:00,1759475580.0,1881.3,1883.4,1881.3,1882.6,4647.0
2025-10-03 07:14:00,1759475640.0,1882.7,1883.1,1882.6,1883.1,3956.0
2025-10-03 07:15:00,1759475700.0,1883.1,1884.2,1883.0,1884.2,3689.0
2025-10-03 07:16:00,1759475760.0,1884.1,1885.2,1884.1,1885.1,6033.0
2025-10-03 07:17:00,1759475820.0,1885.2,1886.6,1885.2,1886.5,4652.0
2025-10-03 07:18:00,1759475880.0,1886.5,1886.7,1885.7,1886.4,5074.0
2025-10-03 07:19:00,1759475940.0,1886.1,1886.7,1885.1,1885.7,3850.0
2025-10-03 07:20:00,1759476000.0,1885.7,1885.9,1884.8,1885.0,7706.0
2025-10-03 07:21:00,1759476060.0,1885.5,1887.0,1884.6,1886.4,6619.0
2025-10-03 07:22:00,1759476120.0,1886.4,1887.0,1886.1,1886.6,9131.0
2025-10-03 07:23:00,1759476180.0,1886.5,1887.0,1886.0,1886.5,6630.0
2025-10-03 07:24:00,1759476240.0,1886.6,1886.8,1885.1,1885.6,7808.0
2025-10-03 07:25:00,1759476300.0,1885.8,1886.3,1885.6,1886.0,4977.0
2025-10-03 07:26:00,1759476360.0,1886.0,1886.3,1885.2,1885.6,5314.0
2025-10-03 07:27:00,1759476420.0,1885.6,1886.8,1885.5,1886.6,5136.0
2025-10-03 07:28:00,1759476480.0,1886.7,1886.8,1886.1,1886.6,5284.0
2025-10-03 07:29:00,1759476540.0,1886.7,1887.1,1886.6,1886.7,5349.0
2025-10-03 07:30:00,1759476600.0,1886.9,1886.9,1886.6,1886.8,6189.0
2025-10-03 07:31:00,1759476660.0,1886.7,1887.5,1885.8,1885.8,11870.0
2025-10-03 07:32:00,1759476720.0,1885.9,1887.2,1885.8,1886.6,6016.0
2025-10-03 07:33:00,1759476780.0,1886.6,1887.0,1886.2,1886.7,5385.0
2025-10-03 07:34:00,1759476840.0,1886.7,1887.4,1886.6,1887.1,8333.0
2025-10-03 07:35:00,1759476900.0,1887.2,1887.8,1887.2,1887.7,6798.0
2025-10-03 07:36:00,1759476960.0,1887.6,1888.6,1887.5,1888.6,17031.0
2025-10-03 07:37:00,1759477020.0,1888.5,1888.6,1886.0,1886.0,8129.0
2025-10-03 07:38:00,1759477080.0,1886.0,1887.0,1884.9,1887.0,6082.0
2025-10-03 07:39:00,1759477140.0,1887.0,1887.2,1886.4,1886.7,5592.0
2025-10-03 07:40:00,1759477200.0,1886.7,1886.7,1885.8,1886.3,5232.0
2025-10-03 07:41:00,1759477260.0,1886.4,1886.4,1886.0,1886.1,3338.0
2025-10-03 07:42:00,1759477320.0,1886.1,1887.0,1886.0,1887.0,5120.0
2025-10-03 07:43:00,1759477380.0,1887.4,1888.5,1887.3,1888.2,8272.0
2025-10-03 07:44:00,1759477440.0,1888.3,1889.0,1888.3,1889.0,3747.0
2025-10-03 07:45:00,1759477500.0,1889.5,1889.8,1888.7,1888.9,7641.0
2025-10-03 07:46:00,1759477560.0,1888.9,1890.3,1888.9,1889.7,8522.0
2025-10-03 07:47:00,1759477620.0,1889.8,1890.5,1889.3,1890.0,9584.0
2025-10-03 07:48:00,1759477680.0,1890.1,1890.6,1889.9,1890.0,9448.0
2025-10-03 07:49:00,1759477740.0,1890.2,1890.3,1889.1,1889.3,4671.0
2025-10-03 07:50:00,1759477800.0,1889.2,1889.3,1888.0,1888.2,6002.0
2025-10-03 07:51:00,1759477860.0,1888.4,1889.4,1888.4,1889.1,6670.0
2025-10-03 07:52:00,1759477920.0,1889.1,1889.3,1888.6,1888.8,7151.0
2025-10-03 07:53:00,1759477980.0,1888.8,1890.0,1888.7,1889.8,6031.0
2025-10-03 07:54:00,1759478040.0,1889.9,1889.9,1888.0,1888.8,4540.0
2025-10-03 07:55:00,1759478100.0,1888.9,1889.3,1888.2,1888.2,4189.0
2025-10-03 07:56:00,1759478160.0,1888.3,1888.9,1888.0,1888.8,15160.0
2025-10-03 07:57:00,1759478220.0,1888.8,1888.8,1888.1,1888.3,5653.0
2025-10-03 07:58:00,1759478280.0,1888.2,1888.3,1888.0,1888.0,6272.0
2025-10-03 07:59:00,1759478340.0,1888.0,1888.1,1888.0,1888.1,7165.0
2025-10-03 08:00:00,1759478400.0,1888.0,1888.2,1887.7,1888.0,10412.0
2025-10-03 08:01:00,1759478460.0,1888.2,1889.1,1888.2,1889.1,6023.0
2025-10-03 08:02:00,1759478520.0,1889.1,1890.1,1889.0,1890.0,8005.0
2025-10-03 08:03:00,1759478580.0,1890.0,1890.3,1890.0,1890.2,4235.0
2025-10-03 08:04:00,1759478640.0,1890.3,1890.7,1890.0,1890.5,9509.0
2025-10-03 08:05:00,1759478700.0,1890.6,1890.9,1890.5,1890.5,3504.0
2025-10-03 08:06:00,1759478760.0,1890.8,1892.7,1890.8,1892.2,8147.0
2025-10-03 08:07:00,1759478820.0,1892.3,1892.6,1890.3,1890.3,8610.0
2025-10-03 08:08:00,1759478880.0,1890.3,1890.4,1889.7,1890.1,16444.0
2025-10-03 08:09:00,1759478940.0,1890.1,1890.1,1888.0,1888.0,49040.0
2025-10-03 08:10:00,1759479000.0,1888.3,1890.0,1888.1,1889.1,12873.0
2025-10-03 08:11:00,1759479060.0,1889.2,1889.9,1888.7,1889.6,3576.0
2025-10-03 08:12:00,1759479120.0,1889.7,1890.1,1889.6,1890.0,5526.0
2025-10-03 08:13:00,1759479180.0,1890.1,1890.1,1888.8,1889.5,5784.0
2025-10-03 08:14:00,1759479240.0,1889.6,1889.6,1889.5,1889.5,2787.0
2025-10-03 08:15:00,1759479300.0,1889.6,1891.0,1889.5,1890.6,5576.0
2025-10-03 08:16:00,1759479360.0,1890.6,1891.0,1890.0,1890.3,10718.0
2025-10-03 08:17:00,1759479420.0,1890.2,1890.3,1888.3,1888.3,5440.0
2025-10-03 08:18:00,1759479480.0,1888.6,1888.6,1888.0,1888.0,5150.0
2025-10-03 08:19:00,1759479540.0,1888.1,1888.6,1887.6,1888.0,17963.0
2025-10-03 08:20:00,1759479600.0,1888.1,1888.1,1888.0,1888.0,4545.0
2025-10-03 08:21:00,1759479660.0,1888.0,1888.1,1887.4,1887.6,9936.0
2025-10-03 08:22:00,1759479720.0,1887.6,1887.6,1886.5,1886.6,4220.0
2025-10-03 08:23:00,1759479780.0,1886.6,1886.6,1886.5,1886.5,3434.0
2025-10-03 08:24:00,1759479840.0,1886.6,1886.7,1886.5,1886.7,6984.0
2025-10-03 08:25:00,1759479900.0,1886.7,1887.9,1886.7,1887.9,4013.0
2025-10-03 08:26:00,1759479960.0,1887.8,1888.1,1887.4,1887.9,6378.0
2025-10-03 08:27:00,1759480020.0,1888.0,1888.6,1887.9,1888.6,5210.0
2025-10-03 08:28:00,1759480080.0,1888.6,1888.7,1887.8,1887.8,4762.0
2025-10-03 08:29:00,1759480140.0,1887.9,1889.2,1887.0,1889.0,4896.0
2025-10-03 08:30:00,1759480200.0,1888.7,1888.9,1887.6,1888.5,6404.0
2025-10-03 08:31:00,1759480260.0,1888.5,1888.9,1887.8,1888.8,5848.0
2025-10-03 08:32:00,1759480320.0,1888.9,1889.3,1888.2,1888.5,6339.0
2025-10-03 08:33:00,1759480380.0,1888.5,1888.8,1887.8,1887.8,7704.0
2025-10-03 08:34:00,1759480440.0,1887.9,1888.0,1887.2,1887.7,6527.0
2025-10-03 08:35:00,1759480500.0,1887.6,1887.7,1886.6,1886.7,6894.0
2025-10-03 08:36:00,1759480560.0,1886.8,1886.9,1886.6,1886.9,2928.0
2025-10-03 08:37:00,1759480620.0,1886.9,1886.9,1886.0,1886.1,6184.0
2025-10-03 08:38:00,1759480680.0,1886.1,1886.2,1885.0,1886.1,8844.0
2025-10-03 08:39:00,1759480740.0,1886.2,1886.2,1884.9,1885.4,4346.0
2025-10-03 08:40:00,1759480800.0,1885.4,1885.5,1885.3,1885.4,3327.0
2025-10-03 08:41:00,1759480860.0,1885.4,1886.2,1885.4,1885.9,9638.0
2025-10-03 08:42:00,1759480920.0,1886.0,1886.0,1884.7,1884.7,9078.0
2025-10-03 08:43:00,1759480980.0,1884.7,1884.7,1884.3,1884.4,4780.0
2025-10-03 08:44:00,1759481040.0,1884.5,1885.0,1883.7,1884.0,7520.0
2025-10-03 08:45:00,1759481100.0,1884.0,1885.4,1883.3,1885.3,16056.0
2025-10-03 08:46:00,1759481160.0,1885.3,1885.3,1883.5,1883.8,29004.0
2025-10-03 08:47:00,1759481220.0,1883.9,1886.0,1883.8,1886.0,6073.0
2025-10-03 08:48:00,1759481280.0,1885.8,1885.9,1883.5,1883.9,10995.0
2025-10-03 08:49:00,1759481340.0,1883.9,1884.8,1883.2,1884.2,6428.0
2025-10-03 08:50:00,1759481400.0,1884.5,1884.8,1884.0,1884.8,4991.0
2025-10-03 08:51:00,1759481460.0,1884.7,1885.5,1884.5,1884.5,8143.0
2025-10-03 08:52:00,1759481520.0,1885.3,1885.3,1884.4,1884.9,4030.0
2025-10-03 08:53:00,1759481580.0,1884.9,1884.9,1884.4,1884.8,5699.0
2025-10-03 08:54:00,1759481640.0,1884.9,1885.1,1883.8,1883.9,7893.0
